MACH_SER_NO,OCUR_TS Date,OCUR_TS Time,PAYLD_WT,LD_TM,EMTY_STOP_TM,EMTY_TRAV_TM,EMTY_TRAV_DSTNC,LD_STOP_TM,LD_TRAV_TM,LD_TRAV_DSTNC,LD_PASS_CT,FUEL_USED_IN_CYC,SHFT_CT
Truck 8,11-Aug-16,11.07.18.000000000 PM,125.8,111.0,165.0,745.0,3.3,67.0,1000.0,4.3,3.0,186.9047085,78.0
Truck 8,11-Aug-16,11.43.35.000000000 PM,354.7,142.0,1140.0,1453.0,6.7,736.0,1834.0,6.4,2.0,289.1108276,191.0
Truck 8,12-Aug-16,01.15.44.000000000 AM,259.4,131.0,3416.0,1028.0,5.9,205.0,1238.0,6.5,2.0,256.9348271,147.0
Truck 8,12-Aug-16,03.00.17.000000000 AM,245.1,82.0,127.0,961.0,5.7,548.0,726.0,2.8,2.0,152.8360021,71.0
Truck 8,12-Aug-16,04.53.12.000000000 AM,163.8,165.0,634.0,946.0,5.1,48.0,477.0,2.4,2.0,84.22541295,64.0
Truck 8,12-Aug-16,05.32.42.000000000 AM,144.6,130.0,33.0,424.0,2.0,53.0,993.0,5.7,3.0,165.1385906,61.0
Truck 8,12-Aug-16,06.01.05.000000000 AM,176.6,557.0,249.0,775.0,5.4,486.0,730.0,3.6,2.0,116.4014134,76.0
Truck 8,12-Aug-16,07.15.38.000000000 AM,203.0,142.0,73.0,348.0,1.7,74.0,1026.0,5.6,2.0,117.3477664,85.0
Truck 8,12-Aug-16,07.44.33.000000000 AM,152.3,85.0,379.0,995.0,5.7,2912.0,1152.0,5.9,2.0,197.7877675,124.0
Truck 8,12-Aug-16,09.20.31.000000000 AM,203.8,95.0,421.0,1101.0,7.3,413.0,590.0,2.5,3.0,154.7287081,107.0
Truck 8,12-Aug-16,10.06.02.000000000 AM,205.2,109.0,568.0,535.0,2.7,579.0,601.0,2.5,3.0,115.9282369,89.0
Truck 8,12-Aug-16,10.47.34.000000000 AM,218.1,85.0,806.0,592.0,2.4,919.0,625.0,2.8,2.0,121.1331782,79.0
Truck 8,12-Aug-16,11.40.08.000000000 AM,251.2,127.0,63.0,361.0,2.7,603.0,980.0,4.8,4.0,175.0752966,106.0
Truck 8,12-Aug-16,12.46.20.000000000 PM,227.6,574.0,162.0,695.0,4.4,280.0,1116.0,4.9,5.0,186.9047085,125.0
Truck 8,12-Aug-16,01.35.30.000000000 PM,319.9,123.0,148.0,711.0,4.0,920.0,1235.0,5.6,3.0,212.9294148,102.0
Truck 8,12-Aug-16,02.29.59.000000000 PM,233.0,114.0,65.0,564.0,4.1,109.0,629.0,2.5,3.0,111.1964721,83.0
Truck 8,12-Aug-16,02.55.42.000000000 PM,252.6,113.0,79.0,448.0,2.5,2182.0,1586.0,8.1,4.0,217.6611795,167.0
Truck 8,12-Aug-16,04.12.17.000000000 PM,342.1,165.0,2013.0,392.0,1.7,217.0,1663.0,8.0,4.0,196.368238,141.0
Truck 8,12-Aug-16,05.29.36.000000000 PM,262.6,146.0,182.0,803.0,5.7,114.0,675.0,2.5,5.0,133.9089431,102.0
Truck 8,12-Aug-16,06.02.59.000000000 PM,340.6,218.0,23.0,509.0,2.5,1225.0,917.0,3.8,5.0,163.7190611,87.0
Truck 8,12-Aug-16,06.53.13.000000000 PM,333.8,147.0,351.0,366.0,2.2,63.0,651.0,5.1,4.0,103.152472,90.0
Truck 8,12-Aug-16,07.20.37.000000000 PM,291.4,116.0,68.0,688.0,6.7,298.0,1052.0,5.2,3.0,205.3585911,97.0
Truck 8,13-Aug-16,05.14.35.000000000 AM,263.4,301.0,85.0,560.0,3.8,2325.0,1195.0,5.2,4.0,193.5291792,135.0
Truck 8,13-Aug-16,06.32.13.000000000 AM,170.3,741.0,79.0,373.0,2.0,54.0,811.0,4.8,5.0,109.7769427,61.0
Truck 8,13-Aug-16,07.07.59.000000000 AM,219.8,155.0,4.0,648.0,4.8,46.0,847.0,4.8,4.0,130.5967077,98.0
Truck 8,13-Aug-16,07.37.31.000000000 AM,223.0,130.0,191.0,775.0,4.9,2462.0,989.0,5.2,3.0,162.7727082,107.0
Truck 8,13-Aug-16,08.56.30.000000000 AM,209.4,108.0,6.0,688.0,4.8,623.0,673.0,3.3,3.0,73.34235397,79.0
Truck 8,13-Aug-16,09.32.57.000000000 AM,122.0,98.0,74.0,377.0,2.4,83.0,1293.0,7.3,2.0,141.4797667,93.0
Truck 8,13-Aug-16,11.07.00.000000000 AM,252.6,237.0,562.0,717.0,6.0,499.0,626.0,2.5,3.0,135.801649,103.0
Truck 8,13-Aug-16,12.42.38.000000000 PM,296.2,141.0,439.0,623.0,3.8,100.0,1196.0,7.3,4.0,187.377885,139.0
Truck 8,13-Aug-16,01.26.03.000000000 PM,299.6,120.0,251.0,1207.0,9.6,54.0,772.0,5.6,3.0,174.6021201,154.0
Truck 8,13-Aug-16,02.07.50.000000000 PM,291.3,220.0,25.0,725.0,6.7,131.0,803.0,3.3,4.0,163.7190611,84.0
Truck 8,13-Aug-16,02.40.54.000000000 PM,281.8,135.0,85.0,249.0,0.9,628.0,800.0,4.8,4.0,106.9378839,113.0
Truck 8,13-Aug-16,03.13.52.000000000 PM,282.4,111.0,285.0,585.0,3.6,365.0,789.0,3.6,4.0,149.5237668,112.0
Truck 8,13-Aug-16,03.50.59.000000000 PM,369.1,141.0,1013.0,606.0,4.3,279.0,716.0,2.7,4.0,132.9625901,86.0
Truck 8,13-Aug-16,04.38.49.000000000 PM,303.4,136.0,1945.0,490.0,2.5,153.0,847.0,3.3,3.0,169.8703553,110.0
Truck 8,13-Aug-16,05.40.50.000000000 PM,306.2,117.0,28.0,431.0,3.5,249.0,857.0,3.6,4.0,151.8896492,76.0
Truck 8,13-Aug-16,06.48.33.000000000 PM,141.1,114.0,81.0,577.0,4.3,2644.0,2105.0,8.9,3.0,264.9788272,177.0
Truck 8,13-Aug-16,09.01.15.000000000 PM,330.6,154.0,48.0,515.0,3.6,65.0,1131.0,6.0,4.0,170.3435318,99.0
Truck 8,13-Aug-16,09.34.28.000000000 PM,304.1,153.0,5.0,837.0,5.7,202.0,740.0,2.5,4.0,126.3381194,106.0
Truck 8,13-Aug-16,10.08.10.000000000 PM,324.9,144.0,195.0,584.0,2.2,552.0,784.0,2.8,4.0,116.4014134,62.0
Truck 8,13-Aug-16,10.47.26.000000000 PM,325.7,149.0,47.0,264.0,0.8,111.0,1187.0,5.7,4.0,167.5044729,54.0
Truck 8,13-Aug-16,11.18.00.000000000 PM,252.4,643.0,1060.0,1012.0,6.4,86.0,1197.0,5.6,4.0,167.9776494,104.0
Truck 8,14-Aug-16,12.27.31.000000000 AM,275.2,125.0,31.0,1018.0,4.9,100.0,1240.0,5.1,4.0,158.0409434,75.0
Truck 8,14-Aug-16,01.11.15.000000000 AM,231.4,2378.0,639.0,1130.0,5.4,76.0,892.0,5.1,3.0,204.4122382,159.0
Truck 8,14-Aug-16,02.40.13.000000000 AM,317.1,191.0,471.0,851.0,5.2,99.0,861.0,5.4,4.0,163.7190611,100.0
Truck 8,14-Aug-16,03.23.10.000000000 AM,235.7,109.0,975.0,936.0,5.2,1108.0,1038.0,5.9,3.0,181.2265908,174.0
Truck 8,14-Aug-16,05.08.15.000000000 AM,220.6,147.0,82.0,765.0,4.9,42.0,815.0,4.9,3.0,139.1138843,92.0
Truck 8,14-Aug-16,05.40.28.000000000 AM,174.3,194.0,54.0,600.0,4.0,82.0,642.0,2.8,3.0,107.8842368,52.0
Truck 8,14-Aug-16,06.07.48.000000000 AM,218.6,117.0,29.0,406.0,2.8,74.0,721.0,3.6,4.0,114.035531,61.0
Truck 8,14-Aug-16,06.31.13.000000000 AM,288.4,239.0,43.0,569.0,4.0,116.0,1131.0,5.9,3.0,176.9680025,91.0
Truck 8,14-Aug-16,07.07.39.000000000 AM,205.4,121.0,63.0,814.0,5.7,85.0,783.0,3.2,2.0,159.9336493,82.0
Truck 8,14-Aug-16,07.40.07.000000000 AM,280.6,252.0,19.0,521.0,3.2,50.0,832.0,4.4,6.0,139.1138843,71.0
Truck 8,14-Aug-16,08.09.11.000000000 AM,163.7,220.0,3143.0,709.0,4.9,87.0,940.0,4.9,4.0,167.5044729,91.0
Truck 8,14-Aug-16,10.24.05.000000000 AM,229.4,100.0,166.0,628.0,3.6,145.0,686.0,3.6,3.0,119.2404723,86.0
Truck 8,14-Aug-16,10.54.04.000000000 AM,240.0,110.0,444.0,986.0,5.6,632.0,1309.0,5.4,3.0,232.8028268,60.0
Truck 8,14-Aug-16,12.28.01.000000000 PM,231.5,131.0,546.0,686.0,5.1,280.0,904.0,3.3,3.0,169.8703553,91.0
Truck 8,14-Aug-16,01.12.18.000000000 PM,276.7,112.0,888.0,671.0,2.5,138.0,689.0,2.5,3.0,125.3917665,109.0
Truck 8,14-Aug-16,01.55.43.000000000 PM,212.5,558.0,97.0,516.0,2.4,370.0,738.0,2.7,5.0,121.1331782,101.0
Truck 8,14-Aug-16,02.35.18.000000000 PM,293.5,145.0,727.0,1047.0,6.7,53.0,1032.0,5.7,4.0,191.6364733,152.0
Truck 8,14-Aug-16,03.27.31.000000000 PM,292.0,121.0,32.0,804.0,5.7,64.0,1404.0,7.8,3.0,207.7244735,143.0
Truck 8,14-Aug-16,04.09.39.000000000 PM,278.1,104.0,1569.0,965.0,6.4,1370.0,696.0,2.7,4.0,161.8263552,124.0
Truck 8,14-Aug-16,05.31.22.000000000 PM,279.6,179.0,52.0,289.0,1.1,77.0,485.0,2.4,3.0,50.15670659,93.0
Truck 8,14-Aug-16,05.50.10.000000000 PM,224.2,164.0,844.0,464.0,2.5,847.0,632.0,2.5,3.0,123.4990606,100.0
Truck 8,14-Aug-16,06.41.24.000000000 PM,255.6,105.0,304.0,479.0,2.5,135.0,835.0,3.6,3.0,155.2018845,100.0
Truck 8,14-Aug-16,07.13.39.000000000 PM,290.3,107.0,88.0,531.0,3.6,63.0,786.0,3.5,4.0,145.2651785,97.0
Truck 8,14-Aug-16,08.33.24.000000000 PM,305.9,142.0,925.0,476.0,3.3,1015.0,716.0,2.7,3.0,132.0162371,96.0
Truck 8,14-Aug-16,09.30.18.000000000 PM,285.8,150.0,576.0,673.0,3.5,85.0,810.0,3.3,3.0,171.7630612,130.0
Truck 8,14-Aug-16,10.10.09.000000000 PM,348.3,152.0,85.0,420.0,3.2,335.0,629.0,2.7,4.0,112.1428251,76.0
Truck 8,14-Aug-16,10.38.19.000000000 PM,264.4,199.0,34.0,171.0,0.6,56.0,736.0,5.4,4.0,99.84023669,82.0
Truck 8,14-Aug-16,10.59.05.000000000 PM,326.9,226.0,648.0,838.0,6.0,72.0,902.0,5.6,5.0,166.55812,139.0
Truck 8,14-Aug-16,11.45.44.000000000 PM,306.8,428.0,316.0,869.0,6.2,2444.0,842.0,3.8,6.0,196.368238,148.0
Truck 8,15-Aug-16,02.06.21.000000000 AM,325.6,105.0,222.0,617.0,4.0,491.0,1057.0,5.6,3.0,178.8607084,127.0
Truck 8,15-Aug-16,02.49.39.000000000 AM,300.1,112.0,66.0,548.0,4.1,306.0,1120.0,5.2,3.0,194.9487086,74.0
Truck 8,15-Aug-16,03.27.01.000000000 AM,298.9,92.0,105.0,510.0,5.2,674.0,1123.0,5.4,3.0,198.7341204,97.0
Truck 8,15-Aug-16,04.31.43.000000000 AM,255.6,120.0,278.0,649.0,5.1,1615.0,835.0,3.3,3.0,168.9240024,47.0
Truck 8,15-Aug-16,05.32.25.000000000 AM,307.2,92.0,5.0,470.0,3.3,52.0,1058.0,5.2,3.0,184.0656496,62.0
Truck 8,15-Aug-16,06.01.34.000000000 AM,362.2,120.0,130.0,307.0,1.7,63.0,661.0,5.2,4.0,93.21576601,96.0
Truck 8,15-Aug-16,06.23.50.000000000 AM,340.3,261.0,256.0,635.0,5.4,45.0,646.0,5.2,4.0,124.91859,112.0
Truck 8,15-Aug-16,06.55.51.000000000 AM,336.8,128.0,22.0,856.0,6.8,296.0,907.0,3.5,4.0,179.3338849,105.0
Truck 8,15-Aug-16,07.34.15.000000000 AM,309.8,254.0,12.0,376.0,2.4,60.0,1123.0,5.9,4.0,166.0849435,86.0
Truck 8,15-Aug-16,08.05.58.000000000 AM,340.4,212.0,3370.0,747.0,5.6,1281.0,666.0,3.0,4.0,167.0312965,86.0
Truck 8,15-Aug-16,09.54.58.000000000 AM,315.7,120.0,18.0,596.0,3.5,64.0,1404.0,8.1,4.0,203.4658852,115.0
Truck 8,15-Aug-16,11.08.02.000000000 AM,321.5,200.0,645.0,731.0,5.7,47.0,612.0,5.2,5.0,126.3381194,102.0
Truck 8,15-Aug-16,11.46.52.000000000 AM,323.5,147.0,54.0,518.0,5.2,518.0,748.0,5.1,5.0,125.8649429,100.0
Truck 8,15-Aug-16,12.58.00.000000000 PM,367.9,175.0,7.0,659.0,5.6,340.0,2039.0,9.7,5.0,267.3447096,187.0
Truck 8,15-Aug-16,01.53.58.000000000 PM,300.7,126.0,154.0,517.0,3.3,89.0,160.0,0.4,3.0,19.40023557,47.0
Truck 8,15-Aug-16,02.12.07.000000000 PM,335.3,126.0,191.0,125.0,0.3,477.0,892.0,4.0,3.0,151.8896492,64.0
Truck 8,15-Aug-16,03.30.44.000000000 PM,312.7,102.0,133.0,834.0,5.6,3661.0,1491.0,6.2,3.0,269.2374155,138.0
Truck 8,15-Aug-16,05.18.45.000000000 PM,330.3,145.0,762.0,391.0,1.9,65.0,872.0,5.2,4.0,120.1868252,76.0
Truck 8,15-Aug-16,05.57.37.000000000 PM,337.1,167.0,35.0,648.0,4.9,51.0,884.0,5.1,4.0,133.4357666,83.0
Truck 8,15-Aug-16,06.28.36.000000000 PM,252.0,182.0,72.0,657.0,4.8,49.0,811.0,4.9,4.0,127.2844724,82.0
Truck 8,15-Aug-16,06.59.22.000000000 PM,272.2,158.0,7.0,616.0,4.8,52.0,793.0,4.9,4.0,124.4454135,83.0
Truck 8,15-Aug-16,07.27.39.000000000 PM,260.4,159.0,290.0,971.0,6.8,2613.0,956.0,4.3,4.0,213.8757677,143.0
Truck 8,15-Aug-16,09.26.22.000000000 PM,296.2,112.0,340.0,374.0,2.0,86.0,721.0,5.2,4.0,102.6792956,112.0
Truck 8,15-Aug-16,09.54.45.000000000 PM,321.6,113.0,243.0,664.0,5.7,1386.0,663.0,2.7,4.0,146.6847079,114.0
Truck 8,15-Aug-16,11.10.41.000000000 PM,285.3,438.0,399.0,911.0,7.2,101.0,1281.0,6.8,5.0,191.1632968,147.0
Truck 8,16-Aug-16,12.05.02.000000000 AM,330.3,179.0,184.0,702.0,5.6,85.0,815.0,4.4,5.0,141.4797667,118.0
Truck 8,16-Aug-16,12.39.10.000000000 AM,340.7,156.0,107.0,855.0,5.6,171.0,649.0,2.5,5.0,146.6847079,157.0
Truck 8,16-Aug-16,01.12.53.000000000 AM,336.0,152.0,2519.0,685.0,4.9,757.0,701.0,3.6,4.0,198.7341204,126.0
Truck 8,16-Aug-16,02.36.29.000000000 AM,281.7,152.0,76.0,379.0,2.2,185.0,1043.0,5.4,3.0,112.1428251,108.0
Truck 8,16-Aug-16,03.33.51.000000000 AM,307.9,142.0,72.0,358.0,1.9,52.0,728.0,5.4,4.0,105.9915309,114.0
Truck 8,16-Aug-16,04.47.15.000000000 AM,263.1,158.0,1014.0,501.0,2.0,88.0,934.0,4.4,3.0,114.035531,104.0
Truck 8,16-Aug-16,05.34.05.000000000 AM,320.0,230.0,720.0,934.0,4.8,73.0,824.0,5.2,5.0,133.4357666,134.0
Truck 8,16-Aug-16,06.22.23.000000000 AM,350.6,137.0,97.0,1018.0,6.0,290.0,936.0,4.0,4.0,173.1825907,114.0
Truck 8,16-Aug-16,07.05.27.000000000 AM,296.4,121.0,9.0,665.0,3.8,84.0,1244.0,6.0,3.0,161.8263552,100.0
Truck 8,16-Aug-16,07.42.20.000000000 AM,322.0,134.0,28.0,1176.0,5.7,2032.0,1266.0,6.2,3.0,200.6268263,142.0
Truck 8,16-Aug-16,09.02.55.000000000 AM,319.8,175.0,7.0,808.0,5.4,72.0,859.0,5.2,5.0,116.8745899,103.0
Truck 8,16-Aug-16,09.36.19.000000000 AM,261.0,160.0,399.0,1001.0,6.8,582.0,1141.0,5.2,4.0,221.4465913,110.0
Truck 8,16-Aug-16,10.33.20.000000000 AM,285.8,161.0,217.0,677.0,3.8,88.0,1260.0,5.9,4.0,173.6557671,130.0
Truck 8,16-Aug-16,11.15.08.000000000 AM,313.3,124.0,13.0,756.0,5.7,63.0,1006.0,5.7,3.0,171.7630612,91.0
Truck 8,16-Aug-16,12.35.16.000000000 PM,332.7,161.0,582.0,635.0,3.8,140.0,806.0,3.3,3.0,151.4164727,80.0
Truck 8,16-Aug-16,01.15.39.000000000 PM,325.1,111.0,323.0,472.0,2.8,677.0,646.0,2.8,4.0,111.6696486,64.0
Truck 8,16-Aug-16,01.54.22.000000000 PM,327.3,93.0,150.0,608.0,4.3,254.0,864.0,3.6,3.0,151.4164727,66.0
Truck 8,16-Aug-16,02.28.37.000000000 PM,308.3,98.0,197.0,596.0,3.5,276.0,898.0,3.6,3.0,154.2555316,78.0
Truck 8,16-Aug-16,03.04.28.000000000 PM,331.6,193.0,125.0,564.0,3.5,146.0,637.0,2.5,7.0,120.1868252,90.0
Truck 8,16-Aug-16,03.33.24.000000000 PM,329.2,147.0,28.0,320.0,1.7,66.0,836.0,4.9,4.0,116.8745899,67.0
Truck 8,17-Aug-16,04.32.18.000000000 AM,242.6,124.0,737.0,481.0,2.0,50.0,979.0,4.9,2.0,129.1771783,88.0
Truck 8,17-Aug-16,05.13.31.000000000 AM,278.9,130.0,27.0,651.0,4.8,130.0,364.0,1.1,3.0,63.40564795,90.0
Truck 8,17-Aug-16,05.36.09.000000000 AM,305.5,152.0,7.0,274.0,1.2,80.0,370.0,1.1,4.0,45.89811829,48.0
Truck 8,17-Aug-16,05.51.30.000000000 AM,193.8,114.0,243.0,296.0,1.1,462.0,368.0,1.2,3.0,51.57623602,69.0
Truck 8,17-Aug-16,06.22.11.000000000 AM,286.8,353.0,910.0,165.0,0.3,435.0,1078.0,5.4,4.0,128.2308253,62.0
Truck 8,17-Aug-16,07.13.18.000000000 AM,228.5,125.0,37.0,709.0,4.0,66.0,821.0,4.1,4.0,127.7576489,77.0
Truck 8,17-Aug-16,07.43.51.000000000 AM,202.9,299.0,38.0,629.0,4.1,2685.0,1283.0,7.2,2.0,160.4068258,127.0
Truck 8,17-Aug-16,09.09.36.000000000 AM,246.0,128.0,1152.0,949.0,6.0,62.0,881.0,3.6,3.0,174.1289436,103.0
Truck 8,17-Aug-16,10.04.42.000000000 AM,184.6,131.0,1255.0,632.0,4.3,649.0,837.0,3.6,3.0,171.2898848,79.0
Truck 8,17-Aug-16,11.05.35.000000000 AM,229.9,187.0,408.0,674.0,4.0,1021.0,727.0,2.7,3.0,130.1235312,77.0
Truck 8,17-Aug-16,12.45.04.000000000 PM,237.7,155.0,407.0,548.0,3.8,199.0,720.0,2.8,4.0,132.9625901,97.0
Truck 8,17-Aug-16,01.20.20.000000000 PM,242.5,127.0,508.0,452.0,2.8,455.0,657.0,2.8,4.0,121.1331782,92.0
Truck 8,17-Aug-16,01.58.32.000000000 PM,309.9,277.0,596.0,572.0,4.9,985.0,628.0,3.3,4.0,122.5527076,127.0
Truck 8,17-Aug-16,02.51.37.000000000 PM,316.4,151.0,203.0,600.0,4.0,178.0,861.0,4.4,4.0,143.3724726,102.0
Truck 8,17-Aug-16,03.26.15.000000000 PM,347.3,322.0,49.0,728.0,3.5,160.0,418.0,2.2,4.0,76.18141283,116.0
Truck 8,17-Aug-16,03.55.19.000000000 PM,353.9,152.0,84.0,212.0,0.8,139.0,921.0,4.6,3.0,124.4454135,110.0
Truck 8,17-Aug-16,04.21.31.000000000 PM,306.1,141.0,1893.0,1098.0,5.6,141.0,726.0,3.0,3.0,145.738355,200.0
Truck 8,17-Aug-16,06.04.34.000000000 PM,302.2,161.0,130.0,779.0,4.1,166.0,734.0,3.0,4.0,130.5967077,78.0
Truck 8,17-Aug-16,06.38.49.000000000 PM,291.5,120.0,31.0,592.0,3.0,136.0,736.0,3.0,4.0,125.3917665,64.0
Truck 8,17-Aug-16,07.06.50.000000000 PM,323.3,166.0,200.0,682.0,3.0,113.0,855.0,3.0,4.0,132.9625901,90.0
Truck 8,17-Aug-16,08.29.08.000000000 PM,286.4,94.0,937.0,949.0,6.4,140.0,897.0,4.8,3.0,159.9336493,91.0
Truck 8,17-Aug-16,09.21.32.000000000 PM,329.4,153.0,21.0,709.0,4.3,90.0,843.0,4.9,4.0,130.1235312,72.0
Truck 8,17-Aug-16,09.53.05.000000000 PM,344.3,150.0,75.0,581.0,4.3,82.0,341.0,1.7,4.0,61.51294204,78.0
Truck 8,17-Aug-16,10.14.26.000000000 PM,346.0,130.0,424.0,298.0,1.7,73.0,361.0,1.7,5.0,54.41529488,72.0
Truck 8,17-Aug-16,10.36.46.000000000 PM,381.8,203.0,201.0,540.0,3.2,295.0,164.0,0.3,5.0,46.84447125,67.0
Truck 8,17-Aug-16,11.01.06.000000000 PM,293.9,103.0,159.0,325.0,1.7,73.0,376.0,1.7,3.0,45.89811829,53.0
Truck 8,17-Aug-16,11.19.06.000000000 PM,341.6,293.0,186.0,324.0,1.7,111.0,386.0,1.7,5.0,52.52258897,38.0
Truck 8,17-Aug-16,11.41.40.000000000 PM,313.9,131.0,6.0,365.0,1.7,194.0,1285.0,8.1,3.0,143.3724726,88.0
Truck 8,18-Aug-16,12.16.04.000000000 AM,379.3,353.0,238.0,1008.0,6.8,60.0,924.0,4.9,4.0,166.55812,120.0
Truck 8,18-Aug-16,01.00.58.000000000 AM,346.0,227.0,2133.0,1088.0,3.8,108.0,535.0,2.4,4.0,76.65458931,37.0
Truck 8,18-Aug-16,02.12.02.000000000 AM,341.7,256.0,16.0,356.0,2.7,329.0,525.0,2.4,5.0,63.87882443,45.0
Truck 8,18-Aug-16,02.37.46.000000000 AM,349.6,239.0,8.0,401.0,2.5,216.0,516.0,2.7,6.0,58.67388318,53.0
Truck 8,18-Aug-16,03.01.44.000000000 AM,383.2,127.0,321.0,393.0,1.6,60.0,972.0,4.4,4.0,129.6503548,68.0
Truck 8,18-Aug-16,04.46.13.000000000 AM,320.3,192.0,543.0,679.0,3.5,55.0,858.0,4.4,6.0,133.9089431,94.0
Truck 8,18-Aug-16,05.26.41.000000000 AM,322.1,165.0,6.0,600.0,4.1,54.0,839.0,4.1,4.0,123.4990606,74.0
Truck 8,18-Aug-16,05.55.35.000000000 AM,13.4,38.0,30.0,24.0,0.0,61.0,33.0,0.0,1.0,4.258588295,8.0
Truck 8,18-Aug-16,05.58.48.000000000 AM,334.2,214.0,1050.0,695.0,4.1,57.0,942.0,4.4,5.0,136.7480019,66.0
Truck 8,18-Aug-16,06.50.13.000000000 AM,354.0,108.0,7.0,632.0,4.3,58.0,1240.0,7.5,3.0,146.2115315,102.0
Truck 8,18-Aug-16,07.44.13.000000000 AM,9.9,131.0,248.0,65.0,0.0,2523.0,1549.0,8.1,1.0,153.3091786,81.0
Truck 8,18-Aug-16,09.02.42.000000000 AM,330.6,137.0,112.0,611.0,3.3,547.0,925.0,3.3,4.0,151.4164727,49.0
Truck 8,18-Aug-16,09.43.14.000000000 AM,368.3,244.0,698.0,569.0,2.5,406.0,1076.0,5.4,6.0,123.4990606,102.0
Truck 8,18-Aug-16,10.35.13.000000000 AM,272.5,145.0,94.0,442.0,2.4,291.0,955.0,5.7,5.0,117.3477664,106.0
Truck 8,18-Aug-16,11.08.43.000000000 AM,235.1,187.0,319.0,846.0,6.2,95.0,961.0,5.7,5.0,162.7727082,130.0
Truck 8,18-Aug-16,12.38.00.000000000 PM,293.8,244.0,579.0,375.0,1.9,79.0,814.0,4.8,3.0,119.7136487,82.0
Truck 8,18-Aug-16,01.14.20.000000000 PM,337.0,404.0,353.0,494.0,3.6,979.0,472.0,2.5,5.0,65.29835386,68.0
Truck 8,18-Aug-16,02.01.17.000000000 PM,343.0,185.0,541.0,727.0,4.0,169.0,915.0,3.8,4.0,171.2898848,85.0
Truck 8,18-Aug-16,02.45.23.000000000 PM,78.2,338.0,13.0,518.0,3.6,511.0,969.0,4.0,1.0,159.9336493,77.0
Truck 8,18-Aug-16,03.26.12.000000000 PM,292.0,164.0,313.0,368.0,1.9,225.0,267.0,0.9,4.0,50.62988306,53.0
Truck 8,18-Aug-16,03.49.25.000000000 PM,233.7,270.0,900.0,331.0,1.4,1943.0,523.0,2.0,7.0,112.1428251,59.0
Truck 8,18-Aug-16,04.58.17.000000000 PM,381.2,256.0,91.0,705.0,4.0,445.0,861.0,3.5,3.0,149.5237668,124.0
Truck 8,18-Aug-16,05.39.14.000000000 PM,319.2,212.0,8.0,637.0,4.0,98.0,1350.0,6.5,5.0,198.260944,128.0
Truck 8,18-Aug-16,06.19.17.000000000 PM,319.0,132.0,112.0,635.0,3.3,1030.0,846.0,3.6,3.0,161.8263552,93.0
Truck 8,18-Aug-16,07.07.09.000000000 PM,325.9,160.0,289.0,409.0,2.4,397.0,517.0,2.5,3.0,73.81553045,105.0
Truck 8,18-Aug-16,07.37.55.000000000 PM,302.1,147.0,242.0,392.0,1.9,845.0,1216.0,6.4,3.0,177.441179,89.0
Truck 8,18-Aug-16,09.44.51.000000000 PM,318.3,132.0,202.0,413.0,1.9,116.0,159.0,0.8,4.0,30.28329454,62.0
Truck 8,18-Aug-16,10.02.36.000000000 PM,324.5,114.0,47.0,431.0,2.5,1233.0,653.0,2.7,4.0,114.981884,59.0
Truck 8,18-Aug-16,10.45.40.000000000 PM,339.1,105.0,499.0,529.0,2.7,131.0,1376.0,7.5,4.0,193.0560027,109.0
Truck 8,18-Aug-16,11.31.33.000000000 PM,318.1,231.0,33.0,962.0,7.2,62.0,1251.0,7.3,3.0,215.2952971,135.0
Truck 8,19-Aug-16,12.15.39.000000000 AM,329.6,106.0,5.0,1044.0,7.5,73.0,876.0,3.8,4.0,170.8167083,79.0
Truck 8,19-Aug-16,12.52.11.000000000 AM,343.6,164.0,56.0,353.0,1.7,71.0,792.0,5.2,3.0,99.84023669,84.0
Truck 8,19-Aug-16,01.17.08.000000000 AM,349.4,1649.0,117.0,862.0,5.9,63.0,802.0,5.4,4.0,145.2651785,123.0
Truck 8,19-Aug-16,02.17.51.000000000 AM,276.0,118.0,34.0,999.0,6.8,66.0,860.0,3.5,4.0,169.8703553,92.0
Truck 8,19-Aug-16,02.53.58.000000000 AM,184.6,87.0,360.0,1477.0,8.4,806.0,999.0,4.1,3.0,213.8757677,167.0
Truck 8,19-Aug-16,05.39.00.000000000 AM,253.6,113.0,69.0,574.0,4.1,1893.0,818.0,3.8,4.0,163.2458846,64.0
Truck 8,19-Aug-16,06.39.13.000000000 AM,275.8,128.0,267.0,727.0,4.4,54.0,1187.0,7.5,4.0,185.0120026,114.0
Truck 8,19-Aug-16,07.20.20.000000000 AM,295.7,203.0,81.0,814.0,5.9,226.0,834.0,3.8,5.0,160.4068258,79.0
Truck 8,19-Aug-16,07.57.52.000000000 AM,278.1,159.0,168.0,628.0,4.3,2287.0,814.0,2.7,5.0,138.6407078,90.0
Truck 8,19-Aug-16,09.08.21.000000000 AM,161.5,104.0,73.0,828.0,3.3,515.0,1199.0,5.2,3.0,204.8854146,74.0
Truck 8,19-Aug-16,09.55.36.000000000 AM,260.9,192.0,846.0,913.0,4.3,241.0,693.0,2.7,4.0,125.8649429,89.0
Truck 8,19-Aug-16,10.45.45.000000000 AM,197.7,121.0,25.0,703.0,3.2,80.0,904.0,3.8,3.0,148.1042374,63.0
Truck 8,20-Aug-16,09.29.53.000000000 PM,155.3,113.0,588.0,1272.0,4.3,51.0,605.0,2.4,3.0,127.2844724,113.0
